scorer,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000
individuals,mouseA,mouseA,mouseA,mouseA,mouseA,mouseA,mouseA,mouseA,mouseA,mouseA,mouseA,mouseA,mouseA,mouseA,mouseA,mouseB,mouseB,mouseB,mouseB,mouseB,mouseB,mouseB,mouseB,mouseB,mouseB,mouseB,mouseB,mouseB,mouseB,mouseB
bodyparts,a,a,a,b,b,b,c,c,c,d,d,d,e,e,e,a,a,a,b,b,b,c,c,c,d,d,d,e,e,e
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
2437,821.065,317.681,1.0,875.515,309.973,0.9829999804496765,891.465,299.725,0.9829999804496765,875.78,283.627,0.5839999914169312,860.052,268.133,0.25600001215934753,269.237,457.449,0.9779999852180481,303.842,431.171,0.9990000128746033,331.566,416.939,1.0,355.136,415.451,1.0,376.997,423.221,1.0
2438,810.245,309.16,1.0,866.766,308.194,0.9990000128746033,884.786,299.784,0.8740000128746033,,,0.0,,,0.0,,,0.0,322.063,432.37,1.0,346.524,423.646,1.0,363.107,426.715,1.0,382.21,426.234,1.0
2439,947.429,251.444,0.7570000290870667,900.352,305.949,0.9929999709129333,877.411,314.548,0.5879999995231628,,,0.0,,,0.0,277.007,435.667,0.5,298.579,438.11,0.9869999885559082,314.53,443.752,0.921999990940094,330.858,452.522,0.9210000038146973,347.646,468.001,0.210999995470047
2440,,,,,,,,,,,,,,,,,,0.0,291.71,429.351,0.8700000047683716,313.807,444.045,0.8679999709129333,336.203,437.862,0.9980000257492065,354.762,437.6,0.996999979019165
2441,837.012,362.153,0.9990000128746033,875.313,337.26,0.9269999861717224,898.12,323.943,0.9860000014305115,924.352,291.785,0.6190000176429749,926.391,251.644,0.48399999737739563,290.448,372.601,0.9639999866485596,291.663,420.123,0.8849999904632568,314.275,451.334,0.9980000257492065,336.019,443.882,0.9710000157356262,360.432,444.324,1.0
2442,836.461,373.69,0.9990000128746033,851.316,322.843,0.9589999914169312,869.63,286.331,0.9580000042915344,883.581,251.452,0.6140000224113464,,,0.0,300.516,332.787,0.9599999785423279,283.591,396.141,0.8769999742507935,277.571,420.115,0.9950000047683716,279.403,453.113,1.0,274.551,475.813,0.996999979019165
2443,837.354,375.706,1.0,867.386,340.249,0.9539999961853027,874.9,290.92,0.9509999752044678,924.671,267.894,0.6129999756813049,939.726,252.352,0.19200000166893005,,,0.0,282.931,355.773,0.9559999704360962,260.564,386.949,0.9829999804496765,245.353,413.027,0.953000009059906,235.352,445.131,0.8339999914169312
2444,846.535,388.746,0.9990000128746033,844.325,331.778,0.9399999976158142,900.543,308.212,0.9679999947547913,925.317,266.742,0.9769999980926514,926.353,242.45,0.7889999747276306,332.608,231.244,0.9980000257492065,305.141,273.398,0.9990000128746033,300.19,330.028,0.8830000162124634,269.911,387.672,0.996999979019165,258.448,439.685,1.0
2445,860.981,373.069,0.9660000205039978,851.454,339.601,0.6919999718666077,890.489,306.659,0.9470000267028809,915.181,277.027,0.9980000257492065,925.09,244.573,0.6539999842643738,298.097,200.895,1.0,296.221,251.755,1.0,290.906,307.878,0.9890000224113464,260.989,387.07,1.0,262.321,430.124,1.0
2446,876.783,396.668,0.9700000286102295,861.843,356.26,0.9480000138282776,915.043,290.087,0.9380000233650208,915.016,259.568,0.9750000238418579,932.886,233.718,0.9549999833106995,291.526,196.766,0.9520000219345093,283.074,258.775,0.9990000128746033,276.728,314.887,0.9929999709129333,265.719,387.698,0.9959999918937683,265.206,430.955,1.0
2447,846.359,409.566,0.9940000176429749,856.089,355.374,0.9950000047683716,865.024,304.102,0.9380000233650208,931.118,236.181,0.675000011920929,,,0.0,291.343,195.749,0.8610000014305115,291.963,249.875,0.9919999837875366,284.658,298.422,0.9800000190734863,283.937,348.088,0.9990000128746033,295.233,392.523,1.0
2448,760.739,373.622,1.0,802.436,355.475,1.0,837.405,339.356,0.9950000047683716,876.324,312.759,0.8930000066757202,,,0.0,306.263,172.51,0.7670000195503235,298.89,227.875,0.9160000085830688,289.277,250.15,0.9909999966621399,277.524,297.181,1.0,292.129,337.49,0.9800000190734863
2449,685.1,357.76,1.0,736.897,346.661,1.0,778.138,346.648,0.9990000128746033,814.07,341.753,0.9990000128746033,841.524,332.115,1.0,316.586,137.054,1.0,317.321,170.53,1.0,315.159,196.494,0.9879999756813049,309.834,223.132,0.9990000128746033,310.771,260.013,1.0
2450,662.294,368.621,1.0,706.919,361.355,1.0,749.409,351.597,0.9990000128746033,789.221,348.379,0.9990000128746033,821.941,354.348,1.0,267.603,86.284,1.0,291.696,133.461,1.0,316.213,163.881,0.9990000128746033,339.482,199.454,1.0,351.804,229.29,1.0
2451,638.73,372.515,1.0,685.911,370.296,1.0,730.695,365.522,0.9990000128746033,771.141,361.299,1.0,805.496,358.926,1.0,220.064,60.338,0.996999979019165,253.264,102.224,1.0,282.856,132.304,0.9990000128746033,306.581,156.866,0.9950000047683716,338.752,179.563,0.8939999938011169
2452,602.122,395.76,1.0,653.138,381.47,1.0,694.863,376.145,1.0,736.936,369.655,1.0,773.41,363.699,1.0,227.491,29.847,0.9990000128746033,247.148,71.898,1.0,267.239,105.988,0.9990000128746033,298.058,128.285,1.0,321.71,155.843,1.0
2453,571.366,413.885,1.0,622.499,403.704,1.0,668.15,395.645,1.0,715.629,382.306,1.0,749.073,374.045,1.0,243.559,44.759,0.9890000224113464,265.466,82.308,1.0,282.661,107.681,1.0,302.303,130.644,1.0,320.185,153.368,1.0
2454,539.353,419.95,1.0,587.923,420.489,1.0,635.412,418.229,0.9980000257492065,677.659,405.529,1.0,712.897,388.231,1.0,276.953,108.75,1.0,260.708,67.37,0.9229999780654907,274.253,76.516,0.9800000190734863,301.79,123.157,0.953000009059906,318.276,151.969,1.0
2455,518.875,436.791,1.0,558.983,433.515,1.0,596.194,423.927,1.0,637.24,408.58,1.0,674.305,392.656,1.0,,,0.0,284.569,100.994,0.9649999737739563,281.77,117.134,0.9980000257492065,301.159,151.792,0.9639999866485596,328.117,176.124,1.0
2456,506.092,445.244,1.0,550.661,437.31,1.0,590.0,426.622,0.9980000257492065,627.771,409.101,0.9990000128746033,664.951,397.298,1.0,,,,,,,,,,,,,,,
2457,460.265,459.835,0.9990000128746033,517.487,449.987,1.0,566.857,444.162,0.9990000128746033,610.237,433.677,1.0,647.896,425.078,1.0,,,,,,,,,,,,,,,
2458,434.81,461.813,0.9940000176429749,480.781,460.661,0.9959999918937683,522.511,466.238,0.9850000143051147,562.335,456.887,0.9990000128746033,595.892,434.754,1.0,,,,,,,,,,,,,,,
2459,426.298,467.368,0.9599999785423279,473.152,450.856,0.9580000042915344,516.925,468.16,0.9629999995231628,556.558,457.913,0.9980000257492065,586.898,440.763,1.0,234.073,464.924,1.0,284.215,459.286,0.9990000128746033,321.041,462.601,0.9909999966621399,358.405,467.273,0.8500000238418579,,,0.0
2460,381.622,478.183,1.0,430.42,470.79,0.9959999918937683,475.152,472.944,0.8159999847412109,530.15,458.728,0.9959999918937683,561.06,449.369,1.0,167.15,448.264,0.9990000128746033,210.844,444.832,0.9829999804496765,252.785,450.627,0.9879999756813049,291.25,460.241,0.9959999918937683,316.349,475.846,0.9750000238418579
2461,351.68,478.291,1.0,404.206,469.23,0.996999979019165,450.089,466.273,0.9769999980926514,496.266,457.62,0.9950000047683716,536.289,449.237,0.9990000128746033,122.373,447.443,1.0,167.057,443.783,0.9959999918937683,206.756,444.487,0.9950000047683716,253.2,453.792,0.9959999918937683,294.265,441.043,1.0
2462,308.705,472.178,0.9990000128746033,356.754,469.253,0.9919999837875366,407.135,460.145,0.9980000257492065,454.694,461.557,0.996999979019165,500.254,463.118,1.0,66.536,422.655,0.9990000128746033,133.551,433.491,0.9959999918937683,172.728,434.126,0.9980000257492065,212.068,438.468,0.9980000257492065,250.563,436.967,0.9959999918937683
2463,234.611,466.904,0.996999979019165,285.2,465.354,0.9959999918937683,331.131,464.752,0.9959999918937683,383.932,468.416,0.9959999918937683,425.986,478.307,0.9589999914169312,27.828,432.492,0.9779999852180481,82.953,428.253,0.9929999709129333,126.698,428.574,0.9919999837875366,168.432,431.183,0.9990000128746033,201.819,435.826,1.0
2464,195.351,462.49,0.9819999933242798,242.79,461.736,0.9990000128746033,283.904,461.229,0.9800000190734863,332.067,467.212,0.9980000257492065,374.495,477.551,0.9980000257492065,41.746,452.239,0.9779999852180481,92.412,434.107,0.953000009059906,133.287,427.027,0.9710000157356262,164.134,427.919,0.9959999918937683,194.534,423.03,1.0
2465,,,0.0,172.216,483.62,0.3330000042915344,218.658,482.826,0.8809999823570251,254.832,470.06,0.9919999837875366,290.8,480.954,0.9940000176429749,69.287,475.934,0.878000020980835,100.483,445.342,0.7950000166893005,132.243,420.085,0.9779999852180481,154.35,411.043,0.921999990940094,179.946,413.714,0.9950000047683716
2466,,,0.0,,,0.0,186.733,483.098,0.8980000019073486,218.539,475.425,0.6660000085830688,236.095,477.239,0.4729999899864197,67.502,475.849,0.6010000109672546,106.006,462.547,0.9580000042915344,122.136,444.988,0.7770000100135803,149.292,428.77,0.9940000176429749,163.927,415.388,0.9990000128746033
2467,,,,,,,,,,,,,,,,38.677,451.925,0.9610000252723694,90.794,461.455,0.9950000047683716,122.973,447.403,0.9850000143051147,161.4,469.255,1.0,190.431,478.397,1.0
2468,,,,,,,,,,,,,,,,35.69,428.173,0.6449999809265137,79.09,445.186,0.7870000004768372,106.682,443.258,0.9539999961853027,149.016,467.517,0.984000027179718,180.23,479.805,0.9980000257492065
2469,,,,,,,,,,,,,,,,20.091,419.923,0.7950000166893005,100.346,427.203,0.9459999799728394,125.763,430.033,0.9919999837875366,156.131,417.453,0.9860000014305115,182.001,417.183,0.9990000128746033
2470,,,,,,,,,,,,,,,,180.311,412.852,0.9909999966621399,147.401,418.097,0.9810000061988831,108.528,419.585,0.546999990940094,,,0.0,,,0.0
2471,,,0.0,68.125,436.33,0.8220000267028809,68.418,413.463,0.6169999837875366,116.294,475.786,0.16300000250339508,139.808,477.556,0.41100001335144043,,,0.0,68.03,371.783,0.6240000128746033,132.495,402.718,0.9890000224113464,155.914,418.79,0.972000002861023,189.11,418.886,0.9900000095367432
2472,,,0.0,12.361,467.526,0.39899998903274536,,,0.0,116.441,468.526,0.8690000176429749,131.96,467.083,0.6309999823570251,28.152,331.066,0.6470000147819519,27.251,355.919,0.5059999823570251,132.869,396.816,0.5740000009536743,148.693,403.906,0.7139999866485596,172.576,413.143,0.8600000143051147
2473,,,0.0,26.863,452.247,0.8949999809265137,52.176,460.188,0.4189999997615814,66.239,475.598,0.6359999775886536,83.391,499.296,0.7229999899864197,27.264,323.269,0.9110000133514404,58.618,348.865,0.6919999718666077,92.341,368.284,0.9459999799728394,118.176,382.272,0.9959999918937683,146.112,397.597,0.9990000128746033
2474,,,,,,,,,,,,,,,,,,0.0,76.097,421.506,0.8880000114440918,88.25,380.73,0.8169999718666077,109.469,395.346,0.9810000061988831,132.879,398.565,0.9929999709129333
2475,,,,,,,,,,,,,,,,34.59,316.18,0.9559999704360962,36.467,349.167,0.7229999899864197,44.132,404.255,0.5339999794960022,84.605,387.935,0.8370000123977661,116.76,396.02,0.5929999947547913
2476,,,,,,,,,,,,,,,,19.704,316.337,0.40799999237060547,68.266,333.127,0.8790000081062317,84.517,356.326,0.8629999756813049,,,0.0,,,0.0
2477,,,,,,,,,,,,,,,,100.128,268.26,0.906000018119812,90.442,300.443,0.9520000219345093,76.119,355.256,0.6740000247955322,79.212,386.944,0.800000011920929,99.721,413.744,0.27000001072883606
2478,11.433,460.255,0.42500001192092896,28.448,460.252,0.6800000071525574,51.932,467.805,0.8759999871253967,68.542,466.09,0.9649999737739563,84.967,452.69,0.9860000014305115,132.16,233.766,1.0,101.597,282.594,0.9959999918937683,90.839,324.597,0.9890000224113464,76.878,371.512,0.546999990940094,75.487,397.542,0.4410000145435333
2479,11.542,451.299,0.8059999942779541,27.588,468.517,0.8059999942779541,51.983,467.652,0.9440000057220459,68.571,459.31,0.9869999885559082,82.83,455.021,0.9850000143051147,162.77,218.337,0.9700000286102295,122.852,252.977,0.984000027179718,99.317,286.055,0.9879999756813049,84.75,309.426,0.9929999709129333,76.396,355.629,0.7260000109672546
2480,11.645,451.736,0.6489999890327454,27.27,467.718,0.7789999842643738,51.6,466.725,0.9679999947547913,68.484,459.17,0.9950000047683716,81.063,452.883,0.9929999709129333,222.629,185.563,1.0,182.486,215.121,1.0,147.389,236.861,0.9990000128746033,116.888,268.659,0.9950000047683716,104.274,298.983,0.9660000205039978
2481,11.485,451.982,0.574999988079071,27.536,467.977,0.8320000171661377,50.987,466.644,0.9729999899864197,68.183,459.45,0.9959999918937683,78.737,451.909,0.9890000224113464,242.667,190.68,1.0,195.495,213.97,1.0,153.731,226.593,0.9890000224113464,121.443,238.236,0.9879999756813049,92.6,258.126,0.9940000176429749
2482,11.679,452.246,0.6439999938011169,27.597,467.707,0.6650000214576721,51.354,466.427,0.9760000109672546,69.145,459.066,0.9950000047683716,81.525,445.875,0.9700000286102295,227.458,234.629,0.8809999823570251,197.604,246.166,0.996999979019165,162.948,254.597,0.996999979019165,122.635,245.714,0.9629999995231628,102.647,252.456,0.9039999842643738
2483,11.448,452.036,0.722000002861023,27.313,468.164,0.7720000147819519,52.07,467.37,0.968999981880188,69.15,459.415,0.9950000047683716,79.154,450.099,0.9919999837875366,204.294,249.016,0.9589999914169312,179.615,257.345,0.9959999918937683,156.463,252.752,0.9850000143051147,131.465,243.988,0.9670000076293945,112.762,252.926,0.9980000257492065
2484,,,0.0,27.221,467.972,0.6909999847412109,51.145,467.35,0.9639999866485596,68.404,459.09,0.9919999837875366,79.01,450.322,0.9879999756813049,,,0.0,187.763,254.071,0.8360000252723694,186.2,259.768,0.9390000104904175,187.045,236.01,0.9380000233650208,187.01,221.083,0.9350000023841858
2485,11.701,451.842,0.4729999899864197,27.189,468.117,0.6930000185966492,50.743,467.328,0.9779999852180481,69.173,465.046,0.9929999709129333,79.091,450.135,0.9829999804496765,126.284,316.789,1.0,164.112,293.719,0.996999979019165,177.03,268.213,0.9829999804496765,188.346,243.558,0.9890000224113464,195.235,227.612,0.953000009059906
2486,,,0.0,,,0.0,51.123,468.187,0.9810000061988831,69.666,466.11,0.9890000224113464,80.981,446.243,0.9800000190734863,111.082,334.001,1.0,146.557,308.505,0.9890000224113464,172.624,284.333,0.9929999709129333,186.937,253.903,0.8849999904632568,,,0.0
2487,,,0.0,,,0.0,53.363,469.28,0.9940000176429749,68.6,459.042,0.9919999837875366,80.854,445.269,0.9940000176429749,188.17,213.896,0.4309999942779541,180.315,259.668,0.8550000190734863,178.03,292.214,0.9959999918937683,178.758,244.425,0.9929999709129333,171.005,220.005,0.7450000047683716
2488,,,0.0,,,0.0,53.77,470.186,0.9940000176429749,68.545,459.359,0.9940000176429749,80.309,445.588,0.9940000176429749,179.485,213.856,0.8339999914169312,178.107,253.122,0.7509999871253967,178.498,293.383,0.996999979019165,177.142,244.237,0.9990000128746033,172.543,211.988,0.984000027179718
2489,,,0.0,34.677,483.44,0.8420000076293945,59.349,474.108,0.9850000143051147,75.684,467.497,0.9959999918937683,80.433,445.015,0.9940000176429749,114.2,338.362,1.0,156.068,310.663,0.9919999837875366,178.935,283.63,0.9879999756813049,177.468,244.482,0.9980000257492065,171.834,212.375,0.9850000143051147
2490,11.731,476.253,0.42899999022483826,34.678,484.0,0.8740000128746033,59.064,474.451,0.9829999804496765,75.796,468.685,0.9929999709129333,81.081,444.594,0.9860000014305115,97.492,335.922,1.0,141.246,310.032,0.9940000176429749,165.168,290.018,1.0,173.934,248.487,1.0,171.824,206.795,1.0
2491,11.613,476.206,0.3799999952316284,34.527,484.158,0.828000009059906,58.864,474.619,0.9789999723434448,75.696,468.8,0.9950000047683716,78.826,444.765,0.9860000014305115,103.452,339.683,0.9990000128746033,148.59,313.782,0.996999979019165,171.566,284.971,0.9990000128746033,175.673,247.747,1.0,173.527,206.696,1.0
2492,11.792,476.157,0.3930000066757202,34.964,483.74,0.8859999775886536,59.597,474.556,0.9900000095367432,75.836,467.991,0.9929999709129333,79.177,444.747,0.9909999966621399,100.607,337.925,1.0,147.077,313.593,0.9980000257492065,169.897,287.386,0.9990000128746033,173.598,248.536,1.0,171.878,207.024,1.0
2493,11.774,476.258,0.6880000233650208,35.37,483.942,0.9819999933242798,59.749,473.941,0.9929999709129333,76.135,467.858,0.996999979019165,79.183,444.215,0.9950000047683716,108.807,356.658,0.7549999952316284,148.328,316.154,0.968999981880188,176.955,284.911,0.9990000128746033,174.16,246.43,1.0,171.318,206.903,1.0
2494,11.634,476.366,0.7139999866485596,35.238,484.92,0.972000002861023,59.562,473.741,0.9879999756813049,76.146,467.516,0.9959999918937683,77.425,443.803,0.9950000047683716,114.675,362.654,0.9869999885559082,145.415,322.501,1.0,171.357,284.518,1.0,173.325,249.116,1.0,170.594,207.277,1.0
2495,11.6,476.33,0.5960000157356262,34.589,484.121,0.9629999995231628,53.922,474.783,0.9900000095367432,75.679,467.466,0.9959999918937683,76.899,444.656,0.9950000047683716,126.086,369.057,1.0,159.414,330.939,1.0,180.174,288.824,1.0,174.241,251.7,1.0,170.251,209.057,1.0
2496,11.502,476.353,0.49000000953674316,34.215,483.849,0.9089999794960022,53.837,475.043,0.9789999723434448,75.359,467.305,0.9890000224113464,77.253,444.173,0.9959999918937683,124.756,379.886,0.9779999852180481,156.044,333.777,0.9879999756813049,177.767,289.171,0.9990000128746033,171.755,248.789,1.0,169.204,208.481,1.0
2497,11.916,483.756,0.5329999923706055,34.54,484.096,0.8970000147819519,58.779,475.155,0.9570000171661377,75.415,466.681,0.9900000095367432,77.36,444.357,0.9959999918937683,126.577,371.553,1.0,155.37,332.167,0.9990000128746033,171.363,291.606,1.0,173.739,251.685,1.0,169.609,208.627,1.0
2498,11.671,476.236,0.3779999911785126,34.894,483.685,0.7630000114440918,54.159,475.063,0.9700000286102295,75.803,467.366,0.984000027179718,77.853,444.024,0.9959999918937683,141.321,362.753,0.9990000128746033,162.566,327.578,1.0,178.61,294.115,1.0,174.688,252.702,1.0,168.585,208.676,1.0
2499,11.502,476.274,0.47600001096725464,34.328,483.265,0.9290000200271606,59.504,473.994,0.9700000286102295,75.94,467.347,0.9929999709129333,77.036,444.2,0.9959999918937683,160.427,373.183,1.0,169.177,323.721,0.9980000257492065,182.568,288.442,1.0,173.895,250.147,1.0,169.549,208.34,1.0
2500,11.919,468.128,0.4339999854564667,34.926,483.444,0.7950000166893005,58.677,475.091,0.9430000185966492,69.008,460.234,0.9829999804496765,76.445,444.328,0.9950000047683716,155.503,363.806,1.0,171.646,313.29,0.9990000128746033,186.793,283.078,0.9959999918937683,176.01,246.574,0.9980000257492065,168.012,208.47,1.0
2501,11.953,468.053,0.3009999990463257,27.96,484.184,0.6600000262260437,53.864,469.914,0.9860000014305115,69.382,459.99,0.9919999837875366,76.838,443.988,0.9950000047683716,158.76,380.782,0.9980000257492065,165.54,325.521,0.9990000128746033,181.568,285.125,0.996999979019165,175.009,250.686,0.9990000128746033,168.58,207.967,1.0
2502,11.976,468.212,0.328000009059906,34.61,476.4,0.8220000267028809,57.645,469.04,0.9829999804496765,69.026,459.821,0.9639999866485596,78.683,444.326,0.9909999966621399,172.679,373.629,1.0,179.342,322.199,1.0,186.336,282.563,0.9990000128746033,173.146,247.428,0.9990000128746033,165.874,209.097,1.0
2503,11.216,419.776,0.921999990940094,44.577,444.273,0.5580000281333923,67.929,467.192,0.9549999833106995,81.841,467.672,0.8809999823570251,92.82,452.851,0.9020000100135803,210.185,313.98,0.9890000224113464,180.895,275.862,0.9869999885559082,195.613,277.766,0.9929999709129333,181.907,292.146,0.9480000138282776,179.03,300.145,0.5440000295639038
2504,,,0.0,52.361,427.465,0.5770000219345093,45.568,449.861,0.7960000038146973,67.612,475.43,0.3019999861717224,116.01,467.761,0.18400000035762787,257.684,265.488,1.0,175.338,269.249,0.9670000076293945,146.347,260.818,0.9990000128746033,116.691,244.906,0.9639999866485596,100.354,244.407,0.9509999752044678
2505,,,0.0,65.021,414.34,0.9399999976158142,75.661,451.659,0.1770000010728836,91.919,468.063,0.3240000009536743,117.269,461.311,0.9829999804496765,293.461,274.579,1.0,207.391,267.345,0.949999988079071,170.032,242.572,0.9890000224113464,146.89,227.948,0.9769999980926514,122.728,234.158,0.8799999952316284
2506,89.914,351.093,0.9990000128746033,76.032,403.355,0.9959999918937683,75.742,435.245,0.9760000109672546,76.584,459.743,0.8939999938011169,109.32,468.746,0.871999979019165,353.005,305.81,1.0,304.909,298.06,1.0,254.112,278.153,0.9990000128746033,215.221,252.317,0.9990000128746033,179.619,236.549,0.9990000128746033
2507,101.395,333.989,0.9990000128746033,76.594,374.17,0.9810000061988831,60.038,413.418,0.8569999933242798,68.411,451.258,0.4740000069141388,95.824,475.476,0.9789999723434448,402.465,336.295,1.0,339.328,313.168,0.9990000128746033,300.338,296.614,1.0,265.649,281.975,1.0,233.379,265.183,1.0
2508,108.995,316.749,0.996999979019165,84.02,363.585,0.996999979019165,68.23,403.751,0.9580000042915344,67.084,435.692,0.7419999837875366,95.324,473.727,0.9789999723434448,419.98,333.363,1.0,352.355,314.903,0.9980000257492065,315.685,298.944,1.0,281.505,284.416,1.0,247.154,263.504,1.0
2509,92.443,271.28,0.9980000257492065,91.877,314.106,0.9980000257492065,85.391,363.567,0.9539999961853027,71.099,412.501,0.906000018119812,78.101,449.611,0.9539999961853027,477.252,336.293,1.0,418.012,322.92,1.0,376.15,309.572,1.0,338.313,306.745,0.996999979019165,299.143,276.192,0.9879999756813049
2510,105.93,214.425,1.0,82.896,260.913,0.9860000014305115,68.484,324.616,0.7360000014305115,67.954,363.332,0.5569999814033508,82.688,400.099,0.8339999914169312,533.971,367.59,1.0,482.085,349.007,1.0,439.578,337.43,1.0,404.216,323.981,1.0,350.674,308.552,0.9340000152587891
2511,110.278,163.368,1.0,92.345,217.232,0.9990000128746033,81.353,260.129,0.9990000128746033,69.144,300.418,0.9909999966621399,77.959,327.847,0.9940000176429749,572.319,413.559,1.0,530.66,371.058,1.0,494.394,353.057,1.0,457.19,340.641,1.0,422.321,330.043,1.0
2512,132.559,154.126,1.0,95.348,193.228,1.0,78.924,227.169,1.0,72.563,260.467,0.9980000257492065,79.814,299.171,0.4729999899864197,597.81,435.69,1.0,560.09,395.719,1.0,528.216,364.182,1.0,497.661,348.62,1.0,461.46,343.163,0.9959999918937683
